x,y,z,scale_0,scale_1,scale_2,f_dc_0,f_dc_1,f_dc_2,opacity,rot_0,rot_1,rot_2,rot_3,f_rest_0,f_rest_1,f_rest_2,f_rest_3,f_rest_4,f_rest_5,f_rest_6,f_rest_7,f_rest_8,f_rest_9,f_rest_10,f_rest_11,f_rest_12,f_rest_13,f_rest_14,f_rest_15,f_rest_16,f_rest_17,f_rest_18,f_rest_19,f_rest_20,f_rest_21,f_rest_22,f_rest_23,f_rest_24,f_rest_25,f_rest_26,f_rest_27,f_rest_28,f_rest_29,f_rest_30,f_rest_31,f_rest_32,f_rest_33,f_rest_34,f_rest_35,f_rest_36,f_rest_37,f_rest_38,f_rest_39,f_rest_40,f_rest_41,f_rest_42,f_rest_43,f_rest_44
-0.1594950407743454,-0.08645215630531311,-0.22526657581329346,-6.9375,-7.125,-7.125,1.0065360069274902,0.37908512353897095,-0.40522870421409607,-1.1355558633804321,0.335529088973999,-0.5740043520927429,0.7450928688049316,0.052686385810375214,-0.06346596777439117,-0.0646122545003891,0.027313830330967903,-0.000009948556908057071,-0.00024051839136518538,0.12413205951452255,0.012717275880277157,0.0004229545593261719,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,-0.09624720364809036,-0.06599503010511398,0.058647267520427704,-0.000009948556908057071,-0.00024051839136518538,0.12413205951452255,0.012717275880277157,0.0004229545593261719,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,-0.09624720364809036,-0.1002248153090477,0.1172662153840065,0.005435481201857328,0.1247471421957016,0.1247471421957016,0.011286433786153793,0.062390003353357315,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7
-0.1593359261751175,-0.08670198172330856,-0.22379328310489655,-7.1875,-7.3125,-7.25,1.4248366355895996,0.8235295414924622,0.06535966694355011,0.07061756402254105,-0.3743506371974945,0.9110159277915955,-0.16915103793144226,-0.03604857996106148,-0.06210961937904358,0.003651603125035763,-0.06346596777439117,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,-0.06210961937904358,-0.06210961937904358,-0.004371057730168104,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,0.00006508353544631973,-0.06210961937904358,-0.0036144463811069727,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,0.0004229545593261719,0.004313990473747253,-0.00024051839136518538,-0.0010576958302408457,0.011286433786153793,-0.1241256445646286,-0.008898300118744373
-0.15916168689727783,-0.08670198172330856,-0.22256119549274445,-7.625,-8.0625,-7.75,1.2941176891326904,0.7450981736183167,0.11764724552631378,-1.4109870195388794,0.9899727702140808,-0.13032948970794678,0.052686385810375214,-0.013864838518202305,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,-0.0010576958302408457,-0.0036144463811069727,0.062390003353357315,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7,3.808031294738612e-7
-0.15987396240234375,-0.08473868668079376,-0.22235596179962158,-6.875,-7.125,-6.9375,0.9803922772407532,0.3529413342475891,-0.4313724935054779,-0.3243834376335144,-0.5019071698188782,0.6304280161857605,-0.4187181293964386,0.4187181293964386,-0.06346596777439117,-0.05099690705537796,0.08955718576908112,-0.09624720364809036,0.007241707760840654,-0.017663706094026566,-0.13459372520446777,0.11258488148450851,-0.03129836916923523,0.0021571738179773092,-0.00007669478509342298,3.808031294738612e-7,3.808031294738612e-7,0.00006508353544631973,-0.0020686595235019922,-0.0646122545003891,-0.06758785992860794,0.1054166778922081,-0.12870608270168304,0.008920518681406975,-0.017663706094026566,-0.13459372520446777,0.11258488148450851,-0.028375294059515,0.03614962100982666,-0.002835989696905017,-0.00024051839136518538,0.0029684382025152445,-0.03129836916923523,-0.0036144463811069727,-0.08232061564922333,-0.08571973443031311,0.1172662153840065,-0.12870608270168304,0.008920518681406975,-0.017663706094026566,-0.13176779448986053,0.08242899179458618,-0.06210961937904358,0.004313990473747253,-0.00024051839136518538,3.808031294738612e-7,-0.00012959410378243774,0.0021571738179773092,-0.0342935286462307
